bank_code,bank_name,branch_code,branch_name,full_name,county_code,county_name
02,Standard Chartered Bank Kenya Ltd,02 011,Nyeri,"Standard Chartered Bank Kenya Ltd, Nyeri",19,Nyeri
02,Standard Chartered Bank Kenya Ltd,02 012,Thika,"Standard Chartered Bank Kenya Ltd, Thika",22,Kiambu
02,Standard Chartered Bank Kenya Ltd,02 015,Westlands,"Standard Chartered Bank Kenya Ltd, Westlands",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 016,Machakos,"Standard Chartered Bank Kenya Ltd, Machakos",16,Machakos
02,Standard Chartered Bank Kenya Ltd,02 017,Meru,"Standard Chartered Bank Kenya Ltd, Meru",12,Meru
02,Standard Chartered Bank Kenya Ltd,02 019,Harambee Avenue,"Standard Chartered Bank Kenya Ltd, Harambee Avenue",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 053,Industrial Area,"Standard Chartered Bank Kenya Ltd, Industrial Area",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 054,Kakamega,"Standard Chartered Bank Kenya Ltd, Kakamega",37,Kakamega
02,Standard Chartered Bank Kenya Ltd,02 064,Koinage,"Standard Chartered Bank Kenya Ltd, Koinage",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 071,Yaya Centre Branch,"Standard Chartered Bank Kenya Ltd, Yaya Centre Branch",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 072,Ruaraka,"Standard Chartered Bank Kenya Ltd, Ruaraka",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 073,Langata,"Standard Chartered Bank Kenya Ltd, Langata",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 074,Makupa,"Standard Chartered Bank Kenya Ltd, Makupa",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 075,Karen,"Standard Chartered Bank Kenya Ltd, Karen",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 076,Muthaiga,"Standard Chartered Bank Kenya Ltd, Muthaiga",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 078,C.o.u,"Standard Chartered Bank Kenya Ltd, C.o.u",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 079,Ukay,"Standard Chartered Bank Kenya Ltd, Ukay",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 080,Two Rivers Branch,"Standard Chartered Bank Kenya Ltd, Two Rivers Branch",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 081,Kisii,"Standard Chartered Bank Kenya Ltd, Kisii",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 082,Upper Hill Branch,"Standard Chartered Bank Kenya Ltd, Upper Hill Branch",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 083,Nyali,"Standard Chartered Bank Kenya Ltd, Nyali",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 084,Chiromo,"Standard Chartered Bank Kenya Ltd, Chiromo",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 085,Greenspan,"Standard Chartered Bank Kenya Ltd, Greenspan",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 086,The T-Mall,"Standard Chartered Bank Kenya Ltd, The T-Mall",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 087,The Junction,"Standard Chartered Bank Kenya Ltd, The Junction",47,Nairobi County
02,Standard Chartered Bank Kenya Ltd,02 089,Kitengela,"Standard Chartered Bank Kenya Ltd, Kitengela",47,Nairobi County
03,Absa Bank Kenya Plc,03 065,Karen Branch,"Absa Bank Kenya Plc, Karen Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 066,Wundanyi Branch,"Absa Bank Kenya Plc, Wundanyi Branch",06,Taita Taveta
03,Absa Bank Kenya Plc,03 067,Ruaraka Branch,"Absa Bank Kenya Plc, Ruaraka Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 068,Kitengela Branch,"Absa Bank Kenya Plc, Kitengela Branch",34,Kajiado
03,Absa Bank Kenya Plc,03 069,Wote Branch,"Absa Bank Kenya Plc, Wote Branch",17,Makueni
03,Absa Bank Kenya Plc,03 070,Enterprise Road Branch,"Absa Bank Kenya Plc, Enterprise Road Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 071,Nakumatt Meru Branch,"Absa Bank Kenya Plc, Nakumatt Meru Branch",12,Meru
03,Absa Bank Kenya Plc,03 072,Juja Branch,"Absa Bank Kenya Plc, Juja Branch",22,Kiambu
03,Absa Bank Kenya Plc,03 073,Westlands Branch,"Absa Bank Kenya Plc, Westlands Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 074,Kikuyu Branch,"Absa Bank Kenya Plc, Kikuyu Branch",22,Kiambu
03,Absa Bank Kenya Plc,03 075,Moi Avenue-nairobi Branch,"Absa Bank Kenya Plc, Moi Avenue-nairobi Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 076,Nyali,"Absa Bank Kenya Plc, Nyali",01,Mombasa
03,Absa Bank Kenya Plc,03 077,Absa Towers Branch,"Absa Bank Kenya Plc, Absa Towers Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 034,Kawangware,"Absa Bank Kenya Plc, Kawangware",47,Nairobi County
03,Absa Bank Kenya Plc,03 035,Mbale,"Absa Bank Kenya Plc, Mbale",38,Vihiga
03,Absa Bank Kenya Plc,03 036,Plaza Premier Centre,"Absa Bank Kenya Plc, Plaza Premier Centre",47,Nairobi County
03,Absa Bank Kenya Plc,03 037,River Road Branch,"Absa Bank Kenya Plc, River Road Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 038,Chomba House-river Road,"Absa Bank Kenya Plc, Chomba House-river Road",47,Nairobi County
03,Absa Bank Kenya Plc,03 039,Mumias Branch,"Absa Bank Kenya Plc, Mumias Branch",37,Kakamega
03,Absa Bank Kenya Plc,03 040,Machakos Branch,"Absa Bank Kenya Plc, Machakos Branch",16,Machakos
03,Absa Bank Kenya Plc,03 041,Narok Branch,"Absa Bank Kenya Plc, Narok Branch",33,Narok
03,Absa Bank Kenya Plc,03 042,Isiolo Branch,"Absa Bank Kenya Plc, Isiolo Branch",11,Isiolo
03,Absa Bank Kenya Plc,03 043,Ngong Branch,"Absa Bank Kenya Plc, Ngong Branch",34,Kajiado
03,Absa Bank Kenya Plc,03 044,Maua Branch,"Absa Bank Kenya Plc, Maua Branch",12,Meru
03,Absa Bank Kenya Plc,03 045,Hurlingham Branch,"Absa Bank Kenya Plc, Hurlingham Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 046,Makupa Branch,"Absa Bank Kenya Plc, Makupa Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 047,Development House Branch,"Absa Bank Kenya Plc, Development House Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 048,Bungoma,"Absa Bank Kenya Plc, Bungoma",39,Bungoma
03,Absa Bank Kenya Plc,03 027,Nakuru East,"Absa Bank Kenya Plc, Nakuru East",32,Nakuru
03,Absa Bank Kenya Plc,03 028,Buruburu,"Absa Bank Kenya Plc, Buruburu",47,Nairobi County
03,Absa Bank Kenya Plc,03 029,Bomet,"Absa Bank Kenya Plc, Bomet",36,Bomet
03,Absa Bank Kenya Plc,03 030,Nyeri Branch,"Absa Bank Kenya Plc, Nyeri Branch",19,Nyeri
03,Absa Bank Kenya Plc,03 031,Thika Branch,"Absa Bank Kenya Plc, Thika Branch",22,Kiambu
03,Absa Bank Kenya Plc,03 032,Port Mombasa,"Absa Bank Kenya Plc, Port Mombasa",01,Mombasa
03,Absa Bank Kenya Plc,03 033,Gikomba,"Absa Bank Kenya Plc, Gikomba",47,Nairobi County
03,Absa Bank Kenya Plc,03 001,Head Office - Vpc,"Absa Bank Kenya Plc, Head Office - Vpc",47,Nairobi County
03,Absa Bank Kenya Plc,03 002,Kapsabet Branch,"Absa Bank Kenya Plc, Kapsabet Branch",29,Nandi
03,Absa Bank Kenya Plc,03 003,Eldoret Branch,"Absa Bank Kenya Plc, Eldoret Branch",27,Uasin Gishu
03,Absa Bank Kenya Plc,03 004,Embu Branch,"Absa Bank Kenya Plc, Embu Branch",14,Embu
03,Absa Bank Kenya Plc,03 005,Murang A Branch,"Absa Bank Kenya Plc, Murang A Branch",21,Murang'a
03,Absa Bank Kenya Plc,03 006,Kapenguria Branch,"Absa Bank Kenya Plc, Kapenguria Branch",24,West Pokot
03,Absa Bank Kenya Plc,03 021,Barclaycard Operations,"Absa Bank Kenya Plc, Barclaycard Operations",47,Nairobi County
03,Absa Bank Kenya Plc,03 022,Paymants And International Servi,"Absa Bank Kenya Plc, Paymants And International Servi",47,Nairobi County
03,Absa Bank Kenya Plc,03 023,Gilgil Branch,"Absa Bank Kenya Plc, Gilgil Branch",32,Nakuru
03,Absa Bank Kenya Plc,03 024,Thika Road Mall,"Absa Bank Kenya Plc, Thika Road Mall",22,Kiambu
03,Absa Bank Kenya Plc,03 018,Nyamira Branch,"Absa Bank Kenya Plc, Nyamira Branch",46,Nyamira
03,Absa Bank Kenya Plc,03 019,Kilifi Branch,"Absa Bank Kenya Plc, Kilifi Branch",03,Kilifi
03,Absa Bank Kenya Plc,03 020,Office Park Westlands,"Absa Bank Kenya Plc, Office Park Westlands",47,Nairobi County
03,Absa Bank Kenya Plc,03 026,Kakamega Branch,"Absa Bank Kenya Plc, Kakamega Branch",37,Kakamega
03,Absa Bank Kenya Plc,03 007,Kericho Branch,"Absa Bank Kenya Plc, Kericho Branch",35,Kericho
03,Absa Bank Kenya Plc,03 008,Kisii Branch,"Absa Bank Kenya Plc, Kisii Branch",45,Kisii
03,Absa Bank Kenya Plc,03 009,Kisumu Branch,"Absa Bank Kenya Plc, Kisumu Branch",42,Kisumu
03,Absa Bank Kenya Plc,03 010,South C Branch,"Absa Bank Kenya Plc, South C Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 011,Limuru Branch,"Absa Bank Kenya Plc, Limuru Branch",22,Kiambu
03,Absa Bank Kenya Plc,03 012,Malindi Branch,"Absa Bank Kenya Plc, Malindi Branch",03,Kilifi
03,Absa Bank Kenya Plc,03 013,Meru Branch,"Absa Bank Kenya Plc, Meru Branch",12,Meru
03,Absa Bank Kenya Plc,03 014,Eastleigh Branch,"Absa Bank Kenya Plc, Eastleigh Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 015,Kitui Branch,"Absa Bank Kenya Plc, Kitui Branch",15,Kitui
03,Absa Bank Kenya Plc,03 016,Nkrumah Road Branch,"Absa Bank Kenya Plc, Nkrumah Road Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 017,Garissa Branch,"Absa Bank Kenya Plc, Garissa Branch",07,Garissa
03,Absa Bank Kenya Plc,03 140,Two Rivers,"Absa Bank Kenya Plc, Two Rivers",47,Nairobi County
03,Absa Bank Kenya Plc,03 103,Nairobi J.k.i.a Branch,"Absa Bank Kenya Plc, Nairobi J.k.i.a Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 105,Village Market - Premier Life Cent,"Absa Bank Kenya Plc, Village Market - Premier Life Cent",47,Nairobi County
03,Absa Bank Kenya Plc,03 150,Absa Rupa Mall,"Absa Bank Kenya Plc, Absa Rupa Mall",27,Uasin Gishu
03,Absa Bank Kenya Plc,03 106,Sarit Centre - Premier Life Centre,"Absa Bank Kenya Plc, Sarit Centre - Premier Life Centre",47,Nairobi County
03,Absa Bank Kenya Plc,03 109,Yaya Centre- Premier Life Centre,"Absa Bank Kenya Plc, Yaya Centre- Premier Life Centre",47,Nairobi County
03,Absa Bank Kenya Plc,03 111,Naivasha Branch,"Absa Bank Kenya Plc, Naivasha Branch",32,Nakuru
03,Absa Bank Kenya Plc,03 113,Market Branch,"Absa Bank Kenya Plc, Market Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 114,Changamwe Branch,"Absa Bank Kenya Plc, Changamwe Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 117,Rahimtulla Trust Towers - Premie,"Absa Bank Kenya Plc, Rahimtulla Trust Towers - Premie",47,Nairobi County
03,Absa Bank Kenya Plc,03 125,Nakuru West Branch,"Absa Bank Kenya Plc, Nakuru West Branch",32,Nakuru
03,Absa Bank Kenya Plc,03 078,Kiriaini Branch,"Absa Bank Kenya Plc, Kiriaini Branch",19,Nyeri
03,Absa Bank Kenya Plc,03 079,Butere Road Branch,"Absa Bank Kenya Plc, Butere Road Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 080,Migori Branch,"Absa Bank Kenya Plc, Migori Branch",44,Migori
03,Absa Bank Kenya Plc,03 081,Digo Branch,"Absa Bank Kenya Plc, Digo Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 082,Haile Selassie Avenue Branch,"Absa Bank Kenya Plc, Haile Selassie Avenue Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 083,Nairobi University Branch,"Absa Bank Kenya Plc, Nairobi University Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 084,Bunyala Road,"Absa Bank Kenya Plc, Bunyala Road",47,Nairobi County
03,Absa Bank Kenya Plc,03 086,Nairobi West Branch,"Absa Bank Kenya Plc, Nairobi West Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 087,Parklands,"Absa Bank Kenya Plc, Parklands",47,Nairobi County
03,Absa Bank Kenya Plc,03 088,Busia,"Absa Bank Kenya Plc, Busia",40,Busia
03,Absa Bank Kenya Plc,03 089,Pangani Branch,"Absa Bank Kenya Plc, Pangani Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 090,Abc Premier Life Centre,"Absa Bank Kenya Plc, Abc Premier Life Centre",47,Nairobi County
03,Absa Bank Kenya Plc,03 093,Kariobangi Branch,"Absa Bank Kenya Plc, Kariobangi Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 094,Queensway House Branch,"Absa Bank Kenya Plc, Queensway House Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 095,Nakumatt Embakasi Branch,"Absa Bank Kenya Plc, Nakumatt Embakasi Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 096,Barclays Merchant Finance Ltd.,"Absa Bank Kenya Plc, Barclays Merchant Finance Ltd.",47,Nairobi County
03,Absa Bank Kenya Plc,03 097,Barclays Securities Services (k,"Absa Bank Kenya Plc, Barclays Securities Services (k",47,Nairobi County
03,Absa Bank Kenya Plc,03 100,Diani Branch,"Absa Bank Kenya Plc, Diani Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 154,Kamakis,"Absa Bank Kenya Plc, Kamakis",22,Kiambu
03,Absa Bank Kenya Plc,03 190,Nanyuki Branch,"Absa Bank Kenya Plc, Nanyuki Branch",19,Nyeri
03,Absa Bank Kenya Plc,03 206,Karatina Branch,"Absa Bank Kenya Plc, Karatina Branch",19,Nyeri
03,Absa Bank Kenya Plc,03 220,Mombasa Nyerere Ave - Premier,"Absa Bank Kenya Plc, Mombasa Nyerere Ave - Premier",01,Mombasa
03,Absa Bank Kenya Plc,03 273,Consumer Operations,"Absa Bank Kenya Plc, Consumer Operations",47,Nairobi County
03,Absa Bank Kenya Plc,03 300,Finance Department,"Absa Bank Kenya Plc, Finance Department",47,Nairobi County
03,Absa Bank Kenya Plc,03 337,Documents And Securities Dsc,"Absa Bank Kenya Plc, Documents And Securities Dsc",47,Nairobi County
03,Absa Bank Kenya Plc,03 152,Absa Imaara Mall,"Absa Bank Kenya Plc, Absa Imaara Mall",47,Nairobi County
03,Absa Bank Kenya Plc,03 340,Retail Credit Team,"Absa Bank Kenya Plc, Retail Credit Team",47,Nairobi County
03,Absa Bank Kenya Plc,03 354,Credit Operations,"Absa Bank Kenya Plc, Credit Operations",47,Nairobi County
03,Absa Bank Kenya Plc,03 400,Head office,"Absa Bank Kenya Plc, Head office",47,Nairobi County
03,Absa Bank Kenya Plc,03 149,ABSA BBS Mall,"Absa Bank Kenya Plc, ABSA BBS Mall",47,Nairobi County
03,Absa Bank Kenya Plc,03 152,Absa Imara Mall,"Absa Bank Kenya Plc, Absa Imara Mall",47,Nairobi County
03,Absa Bank Kenya Plc,03 128,Bamburi Branch,"Absa Bank Kenya Plc, Bamburi Branch",01,Mombasa
03,Absa Bank Kenya Plc,03 130,Harambee Ave - Premier Life Cen,"Absa Bank Kenya Plc, Harambee Ave - Premier Life Cen",47,Nairobi County
03,Absa Bank Kenya Plc,03 132,Kitale Branch,"Absa Bank Kenya Plc, Kitale Branch",26,Trans-Nzoia
03,Absa Bank Kenya Plc,03 139,Nyahururu Branch,"Absa Bank Kenya Plc, Nyahururu Branch",18,Nyandarua
03,Absa Bank Kenya Plc,03 144,Treasury Operations,"Absa Bank Kenya Plc, Treasury Operations",47,Nairobi County
03,Absa Bank Kenya Plc,03 145,Moi Avenue Mombasa - Premier,"Absa Bank Kenya Plc, Moi Avenue Mombasa - Premier",01,Mombasa
03,Absa Bank Kenya Plc,03 151,Cash Monitoring Unit,"Absa Bank Kenya Plc, Cash Monitoring Unit",47,Nairobi County
03,Absa Bank Kenya Plc,03 049,Lavington Branch,"Absa Bank Kenya Plc, Lavington Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 050,Tala,"Absa Bank Kenya Plc, Tala",16,Machakos
03,Absa Bank Kenya Plc,03 051,Homa Bay Branch,"Absa Bank Kenya Plc, Homa Bay Branch",43,Homa Bay
03,Absa Bank Kenya Plc,03 052,Ongata Rongai Branch,"Absa Bank Kenya Plc, Ongata Rongai Branch",34,Kajiado
03,Absa Bank Kenya Plc,03 053,Othaya Branch,"Absa Bank Kenya Plc, Othaya Branch",19,Nyeri
03,Absa Bank Kenya Plc,03 054,Voi Branch,"Absa Bank Kenya Plc, Voi Branch",06,Taita Taveta
03,Absa Bank Kenya Plc,03 055,Muthaiga Branch,"Absa Bank Kenya Plc, Muthaiga Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 056,Barclays Advisory And Reg. Servi,"Absa Bank Kenya Plc, Barclays Advisory And Reg. Servi",47,Nairobi County
03,Absa Bank Kenya Plc,03 057,Githunguri Branch,"Absa Bank Kenya Plc, Githunguri Branch",22,Kiambu
03,Absa Bank Kenya Plc,03 058,Webuye Branch,"Absa Bank Kenya Plc, Webuye Branch",39,Bungoma
03,Absa Bank Kenya Plc,03 059,Kasarani Branch,"Absa Bank Kenya Plc, Kasarani Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 060,Chuka Branch,"Absa Bank Kenya Plc, Chuka Branch",13,Tharaka-Nithi
03,Absa Bank Kenya Plc,03 061,Nakumatt-westgate Branch,"Absa Bank Kenya Plc, Nakumatt-westgate Branch",47,Nairobi County
03,Absa Bank Kenya Plc,03 062,Kabarnet Branch,"Absa Bank Kenya Plc, Kabarnet Branch",30,Baringo
03,Absa Bank Kenya Plc,03 063,Kerugoya Branch,"Absa Bank Kenya Plc, Kerugoya Branch",20,Kirinyaga
03,Absa Bank Kenya Plc,03 064,Taveta Branch,"Absa Bank Kenya Plc, Taveta Branch",06,Taita Taveta
05,Bank of India,05 000,"Kenyatta Avenue , Nairobi","Bank of India, Kenyatta Avenue , Nairobi",47,Nairobi County
05,Bank of India,05 001,"Nkrumah Road , Mombasa","Bank of India, Nkrumah Road , Mombasa",01,Mombasa
05,Bank of India,05 002,Industrial Area,"Bank of India, Industrial Area",47,Nairobi County
05,Bank of India,05 003,Westlands,"Bank of India, Westlands",47,Nairobi County
05,Bank of India,05 005,Eldoret,"Bank of India, Eldoret",27,Uasin Gishu
06,Bank of Baroda(Kenya Ltd),06 007,Industrial Area,"Bank of Baroda(Kenya Ltd), Industrial Area",47,Nairobi County
06,Bank of Baroda(Kenya Ltd),06 008,Eldoret,"Bank of Baroda(Kenya Ltd), Eldoret",27,Uasin Gishu
06,Bank of Baroda(Kenya Ltd),06 009,Nakuru,"Bank of Baroda(Kenya Ltd), Nakuru",32,Nakuru
06,Bank of Baroda(Kenya Ltd),06 010,Kakamega,"Bank of Baroda(Kenya Ltd), Kakamega",37,Kakamega
06,Bank of Baroda(Kenya Ltd),06 011,Nyali Mombasa,"Bank of Baroda(Kenya Ltd), Nyali Mombasa",01,Mombasa
06,Bank of Baroda(Kenya Ltd),06 012,Meru,"Bank of Baroda(Kenya Ltd), Meru",12,Meru
06,Bank of Baroda(Kenya Ltd),06 015,Diamond Plaza,"Bank of Baroda(Kenya Ltd), Diamond Plaza",47,Nairobi County
06,Bank of Baroda(Kenya Ltd),06 016,Mombasa Road,"Bank of Baroda(Kenya Ltd), Mombasa Road",47,Nairobi County
06,Bank of Baroda(Kenya Ltd),06 000,Nairobi Main,"Bank of Baroda(Kenya Ltd), Nairobi Main",47,Nairobi County
06,Bank of Baroda(Kenya Ltd),06 002,"Digo Road, Mombasa","Bank of Baroda(Kenya Ltd), Digo Road, Mombasa",01,Mombasa
06,Bank of Baroda(Kenya Ltd),06 004,Thika,"Bank of Baroda(Kenya Ltd), Thika",22,Kiambu
06,Bank of Baroda(Kenya Ltd),06 005,Kisumu,"Bank of Baroda(Kenya Ltd), Kisumu",42,Kisumu
06,Bank of Baroda(Kenya Ltd),06 006,Sarit Centre,"Bank of Baroda(Kenya Ltd), Sarit Centre",47,Nairobi County
06,Bank of Baroda(Kenya Ltd),06 017,Muthithi road,"Bank of Baroda(Kenya Ltd), Muthithi road",47,Nairobi County
07,NCBA Bank Kenya Plc,07 235,Nyahururu Branch,"NCBA Bank Kenya Plc, Nyahururu Branch",31,Laikipia
07,NCBA Bank Kenya Plc,07 204,Sarit Centre Branch,"NCBA Bank Kenya Plc, Sarit Centre Branch",47,Nairobi County
07,NCBA Bank Kenya Plc,07 000,Head Office,"NCBA Bank Kenya Plc, Head Office",47,Nairobi County
07,NCBA Bank Kenya Plc,07 001,Upper Hill,"NCBA Bank Kenya Plc, Upper Hill",47,Nairobi County
07,NCBA Bank Kenya Plc,07 002,Wabera Street,"NCBA Bank Kenya Plc, Wabera Street",47,Nairobi County
07,NCBA Bank Kenya Plc,07 003,Mama Ngina,"NCBA Bank Kenya Plc, Mama Ngina",47,Nairobi County
07,NCBA Bank Kenya Plc,07 004,Westlands Branch,"NCBA Bank Kenya Plc, Westlands Branch",47,Nairobi County
07,NCBA Bank Kenya Plc,07 232,Kitui Branch,"NCBA Bank Kenya Plc, Kitui Branch",15,Kitui
07,NCBA Bank Kenya Plc,07 104,Head Office-Fargo,"NCBA Bank Kenya Plc, Head Office-Fargo",47,Nairobi County
07,NCBA Bank Kenya Plc,07 108,City Mall Branch,"NCBA Bank Kenya Plc, City Mall Branch",01,Mombasa
07,NCBA Bank Kenya Plc,07 109,Nkrumah Road,"NCBA Bank Kenya Plc, Nkrumah Road",01,Mombasa
07,NCBA Bank Kenya Plc,07 227,RUAKA BRANCH,"NCBA Bank Kenya Plc, RUAKA BRANCH",22,Kiambu
07,NCBA Bank Kenya Plc,07 115,Galleria (Bomas),"NCBA Bank Kenya Plc, Galleria (Bomas)",47,Nairobi County
07,NCBA Bank Kenya Plc,07 116,Eldoret,"NCBA Bank Kenya Plc, Eldoret",27,Uasin Gishu
07,NCBA Bank Kenya Plc,07 117,Village Market,"NCBA Bank Kenya Plc, Village Market",47,Nairobi County
07,NCBA Bank Kenya Plc,07 236,Tatu City Branch,"NCBA Bank Kenya Plc, Tatu City Branch",22,Kiambu
07,NCBA Bank Kenya Plc,07 233,Kerugoya Branch,"NCBA Bank Kenya Plc, Kerugoya Branch",20,Kirinyaga
07,NCBA Bank Kenya Plc,07 231,Githunguri,"NCBA Bank Kenya Plc, Githunguri",22,Kiambu
07,NCBA Bank Kenya Plc,07 230,Limuru,"NCBA Bank Kenya Plc, Limuru",22,Kiambu
07,NCBA Bank Kenya Plc,07 234,Kawangware,"NCBA Bank Kenya Plc, Kawangware",47,Nairobi County
07,NCBA Bank Kenya Plc,07 229,Homa Bay,"NCBA Bank Kenya Plc, Homa Bay",43,Homa Bay
07,NCBA Bank Kenya Plc,07 225,Wote Branch,"NCBA Bank Kenya Plc, Wote Branch",17,Makueni
07,NCBA Bank Kenya Plc,07 228,Kapsabet Branch,"NCBA Bank Kenya Plc, Kapsabet Branch",29,Nandi
